Round,SecondsIntoRound,SecondsLastRoundAction,cmTotHitsR-X1,cmTotHitsL-X1,cmTotHitsM-X1,Hits-Recvd-X1,Hits-Lnd-X1,Hits-Mssd-X1,cmTotHitsR-X2,cmTotHitsL-X2,cmTotHitsM-X2,Hits-Recvd-X2,Hits-Lnd-X2,Hits-Mssd-X2,Time,FighterActionReactions.X1,FightersActionsReactions.X2,Notes
1,,,,,,,,,,,,,,,0:46,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:45,lands R knee to inner R leg holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:44,misses single leg takedown attempt while holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:43,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:42,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:41,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:40,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:39,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:38,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:37,holding upper body hold continues and caught in R arm hold,lands R knee to body holding R arm hold continues and caught in upper body hold ,Cyborg
1,,,,,,,,,,,,,,,0:36,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:35,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:34,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:33,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:32,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:31,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:30,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:29,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:28,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:27,holding upper body hold continues and caught in R arm hold,blocks nose and mouth with R hand while holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:26,holding upper body hold continues and caught in R arm hold,blocks nose and mouth with R hand while holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:25,holding upper body hold continues and caught in R arm hold,blocks nose and mouth with R hand while holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:24,holding upper body hold continues and caught in R arm hold,blocks nose and mouth with R hand while holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:23,lands R knee to inner R leg holding upper body hold continues and caught in R arm hold,blocks nose and mouth with R hand while holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:22,pulls off opponent's R hand blocking airway with L hand while holding upper body hold continues and caught in R arm hold,blocks nose and mouth with R hand while holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:21,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:20,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:19,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:18,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:17,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:16,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:15,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:14,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:13,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:12,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:11,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:10,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:09,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:08,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:07,holding upper body hold continues and caught in R arm hold,lands R knee to body holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:06,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:05,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:04,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:03,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:02,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:01,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
1,,,,,,,,,,,,,,,0:00,holding upper body hold continues and caught in R arm hold,holding R arm hold continues and caught in upper body hold  ,Cyborg
